Game,#,Key in…,Effect…,Code Source,Original Order
Mortal Kombat,104,9C2D-C1C4,Rayden's Roundhouse Kick does more damage,Official Code - gg_snes.txt,3314
Mortal Kombat,105,7A20-C044,Rayden's Foot Sweep does more damage,Official Code - gg_snes.txt,3315
Mortal Kombat,106,082D-C014,Rayden's Flying Punch does more damage,Official Code - gg_snes.txt,3316
Mortal Kombat,107,9C22-1514,Rayden's Flying Thunderbolt(tm) does more damage,Official Code - gg_snes.txt,3317
Mortal Kombat,108,0823-19C4,Rayden's Lightning does more damage--ONLY AT CLOSE DISTANCE,Official Code - gg_snes.txt,3318
Mortal Kombat,109,F328-3934,"Scorpion's, Sub-Zero's and Reptile's High Punch do more damage",Official Code - gg_snes.txt,3319
Mortal Kombat,110,F32A-3044,"Scorpion's, Sub-Zero's and Reptile's Low Punch do more damage",Official Code - gg_snes.txt,3320
Mortal Kombat,111,062E-39C4,"Scorpion's, Sub-Zero's and Reptile's High Kick do more damage",Official Code - gg_snes.txt,3321
Mortal Kombat,112,062E-3534,"Scorpion's, Sub-Zero's and Reptile's Low Kick do more damage",Official Code - gg_snes.txt,3322
Mortal Kombat,113,7A22-30C4,"Scorpion's, Sub-Zero's and Reptile's Head Blow do more damage",Official Code - gg_snes.txt,3323
Mortal Kombat,114,062A-3114,"Scorpion's, Sub-Zero's and Reptile's Knee do more damage",Official Code - gg_snes.txt,3324
Mortal Kombat,115,F62F-41C7,"Scorpion's, Sub-Zero's and Reptile's Crouched Kick do more damage",Official Code - gg_snes.txt,3325
Mortal Kombat,116,562C-35C4,"Scorpion's, Sub-Zero's and Reptile's Uppercut do more damage",Official Code - gg_snes.txt,3326
Mortal Kombat,117,1D2F-4017,"Scorpion's, Sub-Zero's and Reptile's Roundhouse Kick do more damage",Official Code - gg_snes.txt,3327
Mortal Kombat,118,7A2D-4147,"Scorpion's, Sub-Zero's and Reptile's Foot Sweep do more damage",Official Code - gg_snes.txt,3328
Mortal Kombat,119,0823-3944,"Scorpion's, Sub-Zero's and Reptile's Flying Punch do more damage (same as code 123)",Official Code - gg_snes.txt,3329
Mortal Kombat,120,462C-3914,Sub-Zero's and Reptile's Deep Freeze(tm) do damage,Official Code - gg_snes.txt,3330
Mortal Kombat,121,4525-3144,Sub-Zero's and Reptile's Slide do more damage,Official Code - gg_snes.txt,3331
Mortal Kombat,122,F626-31C4,Scorpion's and Reptile's Harpoon(tm) do more damage,Official Code - gg_snes.txt,3332
Mortal Kombat,123,0823-3944,Scorpion's and Reptile's Scorpion Split do more damage (same as code 119),Official Code - gg_snes.txt,3333
Mortal Kombat 3,1,D42E-44D8,Press A on main menu for Sound Test,Official Code - gg_snes.txt,3372
Mortal Kombat 3,2,D424-17D8,Press Up on main menu for Kool Stuff Menu,Official Code - gg_snes.txt,3373
Mortal Kombat 3,3,D421-1DD8,Press Select on main menu for Kooler Stuff Menu,Official Code - gg_snes.txt,3374
Mortal Kombat 3,4,D42B-1FD8,Press X on main menu for Scott's Menu,Official Code - gg_snes.txt,3375
Mortal Kombat 3,5,6D37-CF02,Player 2 takes all damage,Official Code - gg_snes.txt,3376
Mortal Kombat 3,6,DD37-CF62,Player 1 takes all damage,Official Code - gg_snes.txt,3377
Mortal Kombat 3,7,C230-CD62,Player 1 takes no damage,Official Code - gg_snes.txt,3378
Mortal Kombat 3,8,C239-CD62,Player 2 takes no damage,Official Code - gg_snes.txt,3379
Mortal Kombat 3,,"For all of the following, MASTER mode must be selected",,Official Code - gg_snes.txt,3380
Mortal Kombat 3,9,CE8F-3FB7 + BA23-3727 + DDAE-4FFF,Always fight Kano,Official Code - gg_snes.txt,3381
Mortal Kombat 3,10,CE8F-3FB7 + BA23-3727 + DFAE-4FFF,Always fight Sonya,Official Code - gg_snes.txt,3382
Mortal Kombat 3,11,CE8F-3FB7 + BA23-3727 + D4AE-4FFF,Always fight Jax,Official Code - gg_snes.txt,3383
Mortal Kombat 3,12,CE8F-3FB7 + BA23-3727 + D7AE-4FFF,Always fight Nightwolf,Official Code - gg_snes.txt,3384
Mortal Kombat 3,13,CE8F-3FB7 + BA23-3727 + D0AE-4FFF,Always fight Sub-Zero,Official Code - gg_snes.txt,3385
Mortal Kombat 3,14,CE8F-3FB7 + BA23-3727 + D9AE-4FFF,Always fight Stryker,Official Code - gg_snes.txt,3386
Mortal Kombat 3,15,CE8F-3FB7 + BA23-3727 + D1AE-4FFF,Always fight Sindel,Official Code - gg_snes.txt,3387
Mortal Kombat 3,16,CE8F-3FB7 + BA23-3727 + D5AE-4FFF,Always fight Sektor,Official Code - gg_snes.txt,3388
Mortal Kombat 3,17,CE8F-3FB7 + BA23-3727 + D6AE-4FFF,Always fight Cyrax,Official Code - gg_snes.txt,3389
Mortal Kombat 3,18,CE8F-3FB7 + BA23-3727 + DBAE-4FFF,Always fight Kung Lao,Official Code - gg_snes.txt,3390
Mortal Kombat 3,19,CE8F-3FB7 + BA23-3727 + DCAE-4FFF,Always fight Kabal,Official Code - gg_snes.txt,3391
Mortal Kombat 3,20,CE8F-3FB7 + BA23-3727 + D8AE-4FFF,Always fight Sheeva,Official Code - gg_snes.txt,3392
Mortal Kombat 3,21,CE8F-3FB7 + BA23-3727 + DAAE-4FFF,Always fight Shang Tsung,Official Code - gg_snes.txt,3393
Mortal Kombat 3,22,CE8F-3FB7 + BA23-3727 + D2AE-4FFF,Always fight Liu Kang,Official Code - gg_snes.txt,3394
Mortal Kombat 3,23,CE8F-3FB7 + BA23-3727 + D3AE-4FFF,Always fight Smoke,Official Code - gg_snes.txt,3395
Mortal Kombat 3,24,CE8F-3FB7 + BA23-3727 + DEAE-4FFF,Always fight Motaro,Official Code - gg_snes.txt,3396
Mortal Kombat 3,25,CE8F-3FB7 + BA23-3727 + FDAE-4FFF,Always fight Shao Kahn,Official Code - gg_snes.txt,3397
Mortal Kombat 3,26,CE8F-3FB7 + BA23-3727 + FFAE-4FFF,Always fight Noob-Saibot,Official Code - gg_snes.txt,3398
Mortal Kombat II,1,C2C4-47AA,Infinite continues,Official Code - gg_snes.txt,3334
Mortal Kombat II,2,DF8C-CDDA,Start with 0 continues,Official Code - gg_snes.txt,3335
Mortal Kombat II,3,D78C-CDDA,Start with 2 continues,Official Code - gg_snes.txt,3336
Mortal Kombat II,4,D58C-CDDA,Start with 6 continues,Official Code - gg_snes.txt,3337
Mortal Kombat II,5,DB8C-CDDA,Start with 8 continues,Official Code - gg_snes.txt,3338
Mortal Kombat II,6,C2B1-14F7,Player 1 is invincible,Official Code - gg_snes.txt,3339
Mortal Kombat II,7,C2B5-14F7,Player 2 or computer is invincible,Official Code - gg_snes.txt,3340
Mortal Kombat II,8,DDB1-1FF7,Player 1 is killed by one hit,Official Code - gg_snes.txt,3341
Mortal Kombat II,9,DDB5-1FF7,Player 2 or computer is killed by one hit,Official Code - gg_snes.txt,3342
Mortal Kombat II,10,622B-C7AC,Disable throws--2-player mode,Official Code - gg_snes.txt,3343
Mortal Kombat II,11,6DC7-1DAA,Infinite time,Official Code - gg_snes.txt,3344
Mortal Kombat II,,"CODES 12 THRU 28: 1-PLAYER ONLY, CAN'T SEE ENDING",,Official Code - gg_snes.txt,3345
Mortal Kombat II,12,CBC6-3D6E + DDC6-3DAE,Always fight Kung Lao,Official Code - gg_snes.txt,3346
Mortal Kombat II,13,CBC6-3D6E + DFC6-3DAE,Always fight Liu Kang,Official Code - gg_snes.txt,3347
Mortal Kombat II,14,CBC6-3D6E + D4C6-3DAE,Always fight Cage,Official Code - gg_snes.txt,3348
Mortal Kombat II,15,CBC6-3D6E + D7C6-3DAE,Always fight Baraka,Official Code - gg_snes.txt,3349
Mortal Kombat II,16,CBC6-3D6E + D0C6-3DAE,Always fight Kitana,Official Code - gg_snes.txt,3350
Mortal Kombat II,17,CBC6-3D6E + D9C6-3DAE,Always fight Mileena,Official Code - gg_snes.txt,3351
Mortal Kombat II,18,CBC6-3D6E + D1C6-3DAE,Always fight Shang Tsung,Official Code - gg_snes.txt,3352
Mortal Kombat II,19,CBC6-3D6E + D5C6-3DAE,Always fight Rayden,Official Code - gg_snes.txt,3353
Mortal Kombat II,20,CBC6-3D6E + D6C6-3DAE,Always fight Sub-Zero,Official Code - gg_snes.txt,3354
Mortal Kombat II,21,CBC6-3D6E + DBC6-3DAE,Always fight Reptile,Official Code - gg_snes.txt,3355
Mortal Kombat II,22,CBC6-3D6E + DCC6-3DAE,Always fight Scorpion,Official Code - gg_snes.txt,3356
Mortal Kombat II,23,CBC6-3D6E + D8C6-3DAE,Always fight Jax,Official Code - gg_snes.txt,3357
Mortal Kombat II,24,CBC6-3D6E + DAC6-3DAE,Always fight Kintaro,Official Code - gg_snes.txt,3358
Mortal Kombat II,25,CBC6-3D6E + D2C6-3DAE,Always fight Shao Kahn,Official Code - gg_snes.txt,3359
Mortal Kombat II,26,CBC6-3D6E + D3C6-3DAE,Always fight Smoke,Official Code - gg_snes.txt,3360
Mortal Kombat II,27,CBC6-3D6E + DEC6-3DAE,Always fight Noob Saibot,Official Code - gg_snes.txt,3361
Mortal Kombat II,28,CBC6-3D6E + FDC6-3DAE,Always fight Jade,Official Code - gg_snes.txt,3362
Mortal Kombat II,29,06E1-17D4,Mileena's Sai Throw does massive damage,Official Code - gg_snes.txt,3363
Mortal Kombat II,30,06E9-1DD7,Liu Kang's High Fireball does massive damage,Official Code - gg_snes.txt,3364
Mortal Kombat II,31,06E2-1767,Kung Lao's Hat Throw does massive damage,Official Code - gg_snes.txt,3365
Mortal Kombat II,32,06EF-4767,Cage's Shadow Kick does massive damage,Official Code - gg_snes.txt,3366
Mortal Kombat II,33,06EB-17AF,Reptile's Force Ball does massive damage,Official Code - gg_snes.txt,3367
Mortal Kombat II,34,06E0-4FA4,Shang Tsung's Flaming Skull attack does massive damage,Official Code - gg_snes.txt,3368
Mortal Kombat II,35,06E9-17A4,Kitana's Fan Throw does massive damage,Official Code - gg_snes.txt,3369
Mortal Kombat II,36,06EE-C4A4,Baraka's Blade Spark does massive damage,Official Code - gg_snes.txt,3370
Mortal Kombat II,37,06E4-34DF,Rayden's Lightning Bolt does massive damage,Official Code - gg_snes.txt,3371
NBA All-Star Challenge,1,123B-3F0D,"Player 1 can't score in the one-on-one, free throw or tournament stages",Official Code - gg_snes.txt,3399
NBA All-Star Challenge,2,A238-340D,"Player 2 or computer can't score in the one-on-one, free throw or tournament events",Official Code - gg_snes.txt,3400
NBA All-Star Challenge,3,A239-1F0D + A237-176D,Player 1 can't score in 3-point shootout,Official Code - gg_snes.txt,3401
NBA All-Star Challenge,4,A23F-176D + A23D-1FAD,Player 2 or computer can't score in 3-point shootout,Official Code - gg_snes.txt,3402
NBA All-Star Challenge,,CODES 5 THRU 7 WORK ON THE 1-ON-1 AND 1-ON-1 TOURNAMENT MODES,,Official Code - gg_snes.txt,3403
NBA All-Star Challenge,5,A2C6-3F07 + 6DC6-3DA7,Stop shot clock,Official Code - gg_snes.txt,3404
NBA All-Star Challenge,6,DFC3-34D7 + D4C3-3DA7,12-second shot clock,Official Code - gg_snes.txt,3405
NBA All-Star Challenge,7,D0C3-34D7 + D6C3-3DA7,48-second shot clock--after the 1st shot,Official Code - gg_snes.txt,3406
NBA JAM,,NOTE: THERE ARE 2 VERSIONS OF SOME OF THESE CODES. IF THE 1ST ,,Official Code - gg_snes.txt,3407
NBA JAM,,"CODE DOESN'T WORK ON YOUR GAME, THEN TRY THE 2ND CODE",,Official Code - gg_snes.txt,3408
NBA JAM,1,BBCC-0F6F,Visitor's baskets worth 1,Official Code - gg_snes.txt,3409
NBA JAM,2,34CC-0F6F,Visitor's baskets worth 2,Official Code - gg_snes.txt,3410
NBA JAM,3,30CC-0F6F,Visitor's baskets worth 3,Official Code - gg_snes.txt,3411
NBA JAM,4,39CC-0F6F,Visitor's baskets worth 4,Official Code - gg_snes.txt,3412
NBA JAM,5,35CC-0F6F,Visitor's baskets worth 5,Official Code - gg_snes.txt,3413
NBA JAM,6,36CC-0F6F,Visitor's baskets worth 6,Official Code - gg_snes.txt,3414
NBA JAM,7,3CCC-0F6F,Visitor's baskets worth 7,Official Code - gg_snes.txt,3415
NBA JAM,8,3ACC-0F6F,Visitor's baskets worth 8,Official Code - gg_snes.txt,3416
NBA JAM,9,BBC6-A7AF,Home's baskets worth 1,Official Code - gg_snes.txt,3417
NBA JAM,10,34C6-A7AF,Home's baskets worth 2,Official Code - gg_snes.txt,3418
NBA JAM,11,30C6-A7AF,Home's baskets worth 3,Official Code - gg_snes.txt,3419
NBA JAM,12,39C6-A7AF,Home's baskets worth 4,Official Code - gg_snes.txt,3420
NBA JAM,13,35C6-A7AF,Home's baskets worth 5,Official Code - gg_snes.txt,3421
NBA JAM,14,36C6-A7AF,Home's baskets worth 6,Official Code - gg_snes.txt,3422
NBA JAM,15,3CC6-A7AF,Home's baskets worth 7,Official Code - gg_snes.txt,3423
NBA JAM,16,3AC6-A7AF,Home's baskets worth 8,Official Code - gg_snes.txt,3424
NBA JAM,17,D8E8-C718 / D8E7-C448,All players have super dunk ability,Official Code - gg_snes.txt,3425
NBA JAM,18,D6E3-C748 / D6E1-CF38,All players have infinite turbo,Official Code - gg_snes.txt,3426
NBA JAM,19,D6E2-CFC8 / D6E9-CD18,"All players always ""on fire""",Official Code - gg_snes.txt,3427
NBA JAM,20,D8E6-C7C8 / D8ED-C418,All players have super interception ability,Official Code - gg_snes.txt,3428
NBA JAM,21,D6ED-3DC8 / D6E5-C718,Juice mode,Official Code - gg_snes.txt,3429
NBA JAM,22,D6EC-CF38 / D6E4-CDC8,Shot success percentages displayed for non-dunk shots,Official Code - gg_snes.txt,3430
NBA JAM,23,D4BD-3038 + D4BA-C948,"Only need 2 baskets to be ""on fire""",Official Code - gg_snes.txt,3431
NBA JAM,24,D0BD-3038,"Need 4 baskets to be ""on fire""",Official Code - gg_snes.txt,3432
NBA JAM,25,D9BD-3038,"Need 5 baskets to be ""on fire""",Official Code - gg_snes.txt,3433
NBA JAM,26,D1BD-3038,"Need 6 baskets to be ""on fire""",Official Code - gg_snes.txt,3434
NBA JAM,27,D5BD-3038,"Need 7 baskets to be ""on fire""",Official Code - gg_snes.txt,3435
NBA JAM,28,D6BD-3038,"Need 8 baskets to be ""on fire""",Official Code - gg_snes.txt,3436
NBA JAM,29,DBBD-3038,"Need 9 baskets to be ""on fire""",Official Code - gg_snes.txt,3437
NBA JAM,30,DCBD-3038,"Need 10 baskets to be ""on fire""",Official Code - gg_snes.txt,3438
NBA JAM,31,D4BD-3038,"Need 2 baskets to stay ""on fire"" until an opponent goes ""on fire""",Official Code - gg_snes.txt,3439
NBA JAM,32,DDE6-3B2A / DDE1-3C2A,Turbo bar never goes up (until next quarter),Official Code - gg_snes.txt,3440
NBA JAM,33,D3E6-3B2A / D3E1-3C2A,Turbo bar restores very slowly,Official Code - gg_snes.txt,3441
NBA JAM,34,F9E6-3B2A / F9E1-3C2A,Turbo bar restores much slower,Official Code - gg_snes.txt,3442
NBA JAM,35,F2E6-3B2A / F2E1-3C2A,Turbo bar restores slower,Official Code - gg_snes.txt,3443
NBA JAM,36,0DE6-3B2A / 0DE1-3C2A,Turbo bar restores faster,Official Code - gg_snes.txt,3444
NBA JAM,37,9DE6-3B2A / 9DE1-3C2A,Turbo bar restores much faster,Official Code - gg_snes.txt,3445
NBA JAM,38,6FE6-3B2A / 6FE1-3C2A,Turbo bar restores extremely fast,Official Code - gg_snes.txt,3446
NBA JAM,39,D0E5-3CFA / D0E9-38FA,Turbo drains very slowly,Official Code - gg_snes.txt,3447
NBA JAM,40,D6E5-3CFA / D6E9-38FA,Turbo drains slower,Official Code - gg_snes.txt,3448
NBA JAM,41,FDE5-3CFA / FDE9-38FA,Turbo drains slightly slower,Official Code - gg_snes.txt,3449
NBA JAM,42,44E5-3CFA / 44E9-38FA,Turbo drains slightly faster,Official Code - gg_snes.txt,3450
NBA JAM,43,42E5-3CFA / 42E9-38FA,Turbo drains faster,Official Code - gg_snes.txt,3451
NBA JAM,44,76E5-3CFA / 76E9-38FA,Turbo drains very fast,Official Code - gg_snes.txt,3452
NBA JAM Tournament Edition,1,33E0-4DAC,Player 1 starts with 1 point,Official Code - gg_snes.txt,3453
NBA JAM Tournament Edition,2,33E0-47AC,Player 2 starts with 1 point,Official Code - gg_snes.txt,3454
NBA JAM Tournament Edition,3,C2C9-1467,Infinite shot clock time,Official Code - gg_snes.txt,3455
NBA JAM Tournament Edition,4,DF62-1B1B,Lets you set shot clock option down to 1,Official Code - gg_snes.txt,3456
NBA JAM Tournament Edition,5,C28B-1DA5,Player 1 has almost infinite turbo,Official Code - gg_snes.txt,3457
NBA JAM Tournament Edition,6,C286-1B2B,Player 2 has almost infinite turbo,Official Code - gg_snes.txt,3458
NBA JAM Tournament Edition,7,DF8A-1D65,Player 1 turbo recharges quicker,Official Code - gg_snes.txt,3459
NBA JAM Tournament Edition,8,0D8A-1FA5,Player 1 has twice as much turbo,Official Code - gg_snes.txt,3460
NBA JAM Tournament Edition,9,DF88-1BBB,Player 2 turbo recharges quicker,Official Code - gg_snes.txt,3461
NBA JAM Tournament Edition,10,0D88-1C2B,Player 2 has twice as much turbo,Official Code - gg_snes.txt,3462
NBA JAM Tournament Edition,11,76C2-6DDF,Player 1's shots worth more,Official Code - gg_snes.txt,3463
NBA JAM Tournament Edition,12,76C3-DF04,Player 2's shots worth more,Official Code - gg_snes.txt,3464
NBA JAM Tournament Edition,13,D0BF-11C8,Player is on fire after 2 baskets instead of 3,Official Code - gg_snes.txt,3465
NBA JAM Tournament Edition,14,CB88-1565,Player 1 has no turbo--except in tournament mode,Official Code - gg_snes.txt,3466
NBA JAM Tournament Edition,15,CB88-16BB,Player 2 has no turbo--except in tournament mode,Official Code - gg_snes.txt,3467
NBA JAM Tournament Edition,16,DDE4-0B28 + D1E4-08F8,All players are much faster--except in tournament mode,Official Code - gg_snes.txt,3468
NBA JAM Tournament Edition,17,DDE4-0B28 + DBE4-08F8,All players are super fast--except in tournament mode,Official Code - gg_snes.txt,3469
NBA JAM Tournament Edition,18,D1E9-DC98,Hot spots and Power ups are on in tournament mode automatically (don't select the Special Features Menu),Official Code - gg_snes.txt,3470
NBA JAM Tournament Edition,19,DDE5-C74C + 6DEB-CD4C,All secret power-ups on for all human players,Official Code - gg_snes.txt,3471
NBA JAM Tournament Edition,20,DDE5-C74C + 6DEB-CD4C + 41E5-F47D,All secret power-ups except slippery floors on for all human players,Official Code - gg_snes.txt,3472
NBA JAM Tournament Edition,,THE FOLLOWING CODES DON'T WORK FOR THE CPU,,Official Code - gg_snes.txt,3473
NBA JAM Tournament Edition,21,EEEA-1FDC + EEEA-1F0C,All secret power-ups on for player 1,Official Code - gg_snes.txt,3474
NBA JAM Tournament Edition,22,EEEA-1FDC,"Player one has: Power push, Power-up 3pts, Infinite turbo, Always on fire, Super dunks, Max power, power-up goal tending, and quick hands",Official Code - gg_snes.txt,3475
NBA JAM Tournament Edition,23,EEEA-1F0C,"Player one has: Power-up offense, speed up, block opponent to make both fall, teleport pass, and high shots.",Official Code - gg_snes.txt,3476
NBA JAM Tournament Edition,24,DFEA-1FDC,Player one has power push,Official Code - gg_snes.txt,3477
NBA JAM Tournament Edition,25,D4EA-1FDC,Player one has powered up 3 pointers,Official Code - gg_snes.txt,3478
NBA JAM Tournament Edition,26,D0EA-1FDC,Player one has infinite turbo,Official Code - gg_snes.txt,3479
NBA JAM Tournament Edition,27,D6EA-1FDC,Player one is always on fire,Official Code - gg_snes.txt,3480
NBA JAM Tournament Edition,28,FDEA-1FDC,Player one has super dunks,Official Code - gg_snes.txt,3481
NBA JAM Tournament Edition,29,4DEA-1FDC,Player one has max power,Official Code - gg_snes.txt,3482
NBA JAM Tournament Edition,30,0DEA-1FDC,Player one has powered up goal tending,Official Code - gg_snes.txt,3483
NBA JAM Tournament Edition,31,6DEA-1FDC,Player one has quick hands,Official Code - gg_snes.txt,3484
NBA JAM Tournament Edition,32,DFEA-1F0C,Player one has powered up offense,Official Code - gg_snes.txt,3485
NBA JAM Tournament Edition,33,D4EA-1F0C,Player one moves very quickly,Official Code - gg_snes.txt,3486
NBA JAM Tournament Edition,34,D0EA-1F0C,Player one knocks down both opponents by pushing one,Official Code - gg_snes.txt,3487
NBA JAM Tournament Edition,35,D6EA-1F0C,Player one has teleport passes,Official Code - gg_snes.txt,3488
NBA JAM Tournament Edition,36,FDEA-1F0C,Player one knocks down opposite opponent,Official Code - gg_snes.txt,3489
NBA JAM Tournament Edition,37,4DEA-1F0C,Player one has high shots,Official Code - gg_snes.txt,3490
NBA JAM Tournament Edition,38,EEE1-C46C + EEE1-C4AC,All secret power-ups on for player 2,Official Code - gg_snes.txt,3491
NBA JAM Tournament Edition,39,EEE1-C46C,"Player two has: Power Block, Power-up 3pts, Infinite turbo, Always on fire, Super dunks, Max power, power-up goal tending, and quick hands",Official Code - gg_snes.txt,3492
NBA JAM Tournament Edition,40,EEE1-C4AC,"Player two has: Power-up offense, speed up, block opponent to make both fall, teleport pass, and high shots.",Official Code - gg_snes.txt,3493
NBA JAM Tournament Edition,41,DFE1-C46C,Player two has Power Block,Official Code - gg_snes.txt,3494
NBA JAM Tournament Edition,42,D4E1-C46C,Player two has powered up 3 pointers,Official Code - gg_snes.txt,3495
NBA JAM Tournament Edition,43,D0E1-C46C,Player two has infinite turbo,Official Code - gg_snes.txt,3496
NBA JAM Tournament Edition,44,D6E1-C46C,Player two is always on fire,Official Code - gg_snes.txt,3497
NBA JAM Tournament Edition,45,FDE1-C46C,Player two has super dunks,Official Code - gg_snes.txt,3498
NBA JAM Tournament Edition,46,4DE1-C46C,Player two has max power,Official Code - gg_snes.txt,3499
NBA JAM Tournament Edition,47,0DE1-C46C,Player two has powered up goal tending,Official Code - gg_snes.txt,3500
NBA JAM Tournament Edition,48,6DE1-C46C,Player two has quick hands,Official Code - gg_snes.txt,3501
NBA JAM Tournament Edition,49,DFE1-C4AC,Player two has powered up offense,Official Code - gg_snes.txt,3502
NBA JAM Tournament Edition,50,D4E1-C4AC,Player two moves very quickly,Official Code - gg_snes.txt,3503
NBA JAM Tournament Edition,51,D0E1-C4AC,Player two knocks down both opponents by pushing two,Official Code - gg_snes.txt,3504
NBA JAM Tournament Edition,52,D6E1-C4AC,Player two has teleport passes,Official Code - gg_snes.txt,3505
NBA JAM Tournament Edition,53,FDE1-C4AC,Player two knocks down opposite opponent,Official Code - gg_snes.txt,3506
NBA JAM Tournament Edition,54,4DE1-C4AC,Player two has high shots,Official Code - gg_snes.txt,3507
NBA JAM Tournament Edition,,THE FOLLOWING CODES REQUIRE YOU TO USE A FOUR PLAYER ADAPTER,,Official Code - gg_snes.txt,3508
NBA JAM Tournament Edition,55,EEEF-3DDC + EEEF-3D0C,All secret power-ups on for player 3,Official Code - gg_snes.txt,3509
NBA JAM Tournament Edition,56,EEEF-3DDC,"Player three has: Power Block, Power-up 3pts, Infinite turbo, Always on fire, Super dunks, Max power, power-up goal tending, and quick hands",Official Code - gg_snes.txt,3510
NBA JAM Tournament Edition,57,EEEF-3D0C,"Player three has: Power-up offense, speed up, block opponent to make both fall, teleport pass, and high shots.",Official Code - gg_snes.txt,3511
NBA JAM Tournament Edition,58,DFEF-3DDC,Player three has Power Block,Official Code - gg_snes.txt,3512
NBA JAM Tournament Edition,59,D4EF-3DDC,Player three has powered up 3 pointers,Official Code - gg_snes.txt,3513
NBA JAM Tournament Edition,60,D0EF-3DDC,Player three has infinite turbo,Official Code - gg_snes.txt,3514
NBA JAM Tournament Edition,61,D6EF-3DDC,Player three is always on fire,Official Code - gg_snes.txt,3515
NBA JAM Tournament Edition,62,FDEF-3DDC,Player three has super dunks,Official Code - gg_snes.txt,3516
NBA JAM Tournament Edition,63,4DEF-3DDC,Player three has max power,Official Code - gg_snes.txt,3517
NBA JAM Tournament Edition,64,0DEF-3DDC,Player three has powered up goal tending,Official Code - gg_snes.txt,3518
NBA JAM Tournament Edition,65,6DEF-3DDC,Player three has quick hands,Official Code - gg_snes.txt,3519
NBA JAM Tournament Edition,66,DFEF-3D0C,Player three has powered up offense,Official Code - gg_snes.txt,3520
NBA JAM Tournament Edition,67,D4EF-3D0C,Player three moves very quickly,Official Code - gg_snes.txt,3521
NBA JAM Tournament Edition,68,D0EF-3D0C,Player three knocks down both opponents by pushing three,Official Code - gg_snes.txt,3522
NBA JAM Tournament Edition,69,D6EF-3D0C,Player three has teleport passes,Official Code - gg_snes.txt,3523
NBA JAM Tournament Edition,70,FDEF-3D0C,Player three knocks down opposite opponent,Official Code - gg_snes.txt,3524
NBA JAM Tournament Edition,71,4DEF-3D0C,Player three has high shots,Official Code - gg_snes.txt,3525
NBA JAM Tournament Edition,72,EEE8-3F6C + EEE8-3FAC,All secret power-ups on for player 4,Official Code - gg_snes.txt,3526
NBA JAM Tournament Edition,73,EEE8-3F6C,"Player four has: Power Block, Power-up 3pts, Infinite turbo, Always on fire, Super dunks, Max power, power-up goal tending, and quick hands",Official Code - gg_snes.txt,3527
NBA JAM Tournament Edition,74,EEE8-3FAC,"Player four has: Power-up offense, speed up, block opponent to make both fall, teleport pass, and high shots.",Official Code - gg_snes.txt,3528
NBA JAM Tournament Edition,75,DFE8-3F6C,Player four has Power Block,Official Code - gg_snes.txt,3529
NBA JAM Tournament Edition,76,D4E8-3F6C,Player four has powered up 3 pointers,Official Code - gg_snes.txt,3530
NBA JAM Tournament Edition,77,D0E8-3F6C,Player four has infinite turbo,Official Code - gg_snes.txt,3531
NBA JAM Tournament Edition,78,D6E8-3F6C,Player four is always on fire,Official Code - gg_snes.txt,3532
NBA JAM Tournament Edition,79,FDE8-3F6C,Player four has super dunks,Official Code - gg_snes.txt,3533
NBA JAM Tournament Edition,80,4DE8-3F6C,Player four has max power,Official Code - gg_snes.txt,3534
NBA JAM Tournament Edition,81,0DE8-3F6C,Player four has powered up goal tending,Official Code - gg_snes.txt,3535
NBA JAM Tournament Edition,82,6DE8-3F6C,Player four has quick hands,Official Code - gg_snes.txt,3536
NBA JAM Tournament Edition,83,DFE8-3FAC,Player four has powered up offense,Official Code - gg_snes.txt,3537
NBA JAM Tournament Edition,84,D4E8-3FAC,Player four moves very quickly,Official Code - gg_snes.txt,3538
NBA JAM Tournament Edition,85,D0E8-3FAC,Player four knocks down both opponents by pushing four,Official Code - gg_snes.txt,3539
NBA JAM Tournament Edition,86,D6E8-3FAC,Player four has teleport passes,Official Code - gg_snes.txt,3540
NBA JAM Tournament Edition,87,FDE8-3FAC,Player four knocks down opposite opponent,Official Code - gg_snes.txt,3541
NBA JAM Tournament Edition,88,4DE8-3FAC,Player four has high shots,Official Code - gg_snes.txt,3542
NBA SHOWDOWN,1,C23B-44A8,No personal fouls-both teams,Official Code - gg_snes.txt,3543
NBA SHOWDOWN,2,DAE3-14AA + DAB7-37DA + DA3F-140F,12-sec. shot clock when ball is in-bounded-player 1,Official Code - gg_snes.txt,3544
NBA SHOWDOWN,3,DAE3-14AA + DA6E-47D8 + DA84-CDDB,12-sec. shot clock when ball is in-bounded-computer,Official Code - gg_snes.txt,3545
NBA SHOWDOWN,4,C220-4FDF,Infinite shot clock-computer,Official Code - gg_snes.txt,3546
NBA SHOWDOWN,5,C224-4DA4,Infinite time,Official Code - gg_snes.txt,3547
NBA SHOWDOWN,6,DFED-342C,1-min. quarters,Official Code - gg_snes.txt,3548
NBA SHOWDOWN,7,D7E1-1D6A,3 time-outs,Official Code - gg_snes.txt,3549
NBA SHOWDOWN,8,C239-1F6D,Infinite time-outs,Official Code - gg_snes.txt,3550
NCAA Basketball,,CODES 1 THRU 6 WORK ONLY AFTER THE FIRST POSSESSION,,Official Code - gg_snes.txt,3551
NCAA Basketball,1,FDBB-DDD9,Shot timer starts at 10 sec. instead of 45,Official Code - gg_snes.txt,3552
