Game,#,Key in…,Effect…,Code Source,Original Order
Infiltrator,2,IASLPXZA,Start with fewer Grenades,Official Code - gg_nes.htm,2290
Infiltrator,3,AASLPXZA,Start with no Grenades,Official Code - gg_nes.htm,2291
Infiltrator,4,LPKUIZTZ,Start with less Spray,Official Code - gg_nes.htm,2292
Infiltrator,5,AAKUIZTZ,Start with no Spray,Official Code - gg_nes.htm,2293
Infiltrator,6,SXKXXIVG,Never lose Grenades outside buildings,Official Code - gg_nes.htm,2294
Infiltrator,7,SZVKAIVG,Never lose Grenades inside buildings,Official Code - gg_nes.htm,2295
Infiltrator,8,SXUXKIVG,Never lose Spray outside buildings,Official Code - gg_nes.htm,2296
Infiltrator,9,SZUKYIVG,Never lose Spray inside buildings,Official Code - gg_nes.htm,2297
Infiltrator,10,SZKLIKVK,Stop timer,Official Code - gg_nes.htm,2298
Infiltrator,11,ILOULXPL,Start with less time,Official Code - gg_nes.htm,2299
Iron Tank,1,OIOGIIPA + SXUKTKVK,Infinite lives,Official Code - gg_nes.htm,2300
Iron Tank,2,OIOGIIPA + AAUKGGZA,Start with 1 life,Official Code - gg_nes.htm,2301
Iron Tank,3,OIOGIIPA + IAUKGGZA,Start with 6 lives,Official Code - gg_nes.htm,2302
Iron Tank,4,OIOGIIPA + AAUKGGZE,Start with 9 lives,Official Code - gg_nes.htm,2303
Iron Tank,5,SLUVKESO,Super strong tank,Official Code - gg_nes.htm,2304
IronSword--Wizards & Warriors II,1,OXXANAVK,Infinite lives,Official Code - gg_nes.htm,2305
IronSword--Wizards & Warriors II,2,OZUAXPVK,Infinite continues,Official Code - gg_nes.htm,2306
IronSword--Wizards & Warriors II,3,GXXSNKVS,Infinite spells,Official Code - gg_nes.htm,2307
IronSword--Wizards & Warriors II,4,PENAEZLA + PESEXPLA,Start with 1 life,Official Code - gg_nes.htm,2308
IronSword--Wizards & Warriors II,5,TENAEZLA + TESEXPLA,Start with 6 lives,Official Code - gg_nes.htm,2309
IronSword--Wizards & Warriors II,6,AEEOEAZA,Food gives full energy,Official Code - gg_nes.htm,2310
IronSword--Wizards & Warriors II,7,AAOPNPZA,Drink gives full energy,Official Code - gg_nes.htm,2311
IronSword--Wizards & Warriors II,8,LEVEXZAA,Start with axe and helm,Official Code - gg_nes.htm,2312
IronSword--Wizards & Warriors II,9,ZEVAVXNY,Start with shield,Official Code - gg_nes.htm,2313
IronSword--Wizards & Warriors II,10,AAOAGUGA,Start with ironsword,Official Code - gg_nes.htm,2314
IronSword--Wizards & Warriors II,11,AASIYPLA,Fleet foot jumping,Official Code - gg_nes.htm,2315
IronSword--Wizards & Warriors II,12,OXKSYUPX,Fleet foot running,Official Code - gg_nes.htm,2316
IronSword--Wizards & Warriors II,13,LEEEPZAE,Start on wind level,Official Code - gg_nes.htm,2317
IronSword--Wizards & Warriors II,14,GOEEPZAA,Start on tree level,Official Code - gg_nes.htm,2318
IronSword--Wizards & Warriors II,15,TOEEPZAA,Start on water level,Official Code - gg_nes.htm,2319
IronSword--Wizards & Warriors II,16,IOEEPZAA,Start on outer fire level,Official Code - gg_nes.htm,2320
IronSword--Wizards & Warriors II,17,LUEEPZAA,Start on lower earth level,Official Code - gg_nes.htm,2321
IronSword--Wizards & Warriors II,18,PUEEPZAA,Start on lower icefire mountain,Official Code - gg_nes.htm,2322
Isolated Warrior,1,PAXTIZLA,1 life,Official Code - gg_nes.htm,2323
Isolated Warrior,2,TAXTIZLA,6 lives,Official Code - gg_nes.htm,2324
Isolated Warrior,3,PAXTIZLE,9 lives,Official Code - gg_nes.htm,2325
Isolated Warrior,4,SZUVPAVG,Infinite lives,Official Code - gg_nes.htm,2326
Isolated Warrior,5,SZXOXSVK,Infinite bombs,Official Code - gg_nes.htm,2327
Isolated Warrior,6,AASVTXPA,Start with maximum energy and bombs,Official Code - gg_nes.htm,2328
Isolated Warrior,7,TEOAAYZA,More energy restored on pick-up,Official Code - gg_nes.htm,2329
Isolated Warrior,8,PEOAAYZA,Less energy restored on pick-up,Official Code - gg_nes.htm,2330
Isolated Warrior,9,PANEGAAA + VANEYESE + VEEAZESE,Start on Scene 2,Official Code - gg_nes.htm,2331
Isolated Warrior,10,ZANEGAAA + VANEYESE + VEEAZESE,Start on Scene 3,Official Code - gg_nes.htm,2332
Isolated Warrior,11,LANEGAAA + VANEYESE + VEEAZESE,Start on Scene 4,Official Code - gg_nes.htm,2333
Isolated Warrior,12,GANEGAAA + VANEYESE + VEEAZESE,Start on Scene 5,Official Code - gg_nes.htm,2334
Isolated Warrior,13,IANEGAAA + VANEYESE + VEEAZESE,Start on Scene 6,Official Code - gg_nes.htm,2335
"Ivan ""Ironman"" Stewart's Super Off-Road",1,AAUEIEPP,Computer starts with no nitro boosts,Official Code - gg_nes.htm,2336
"Ivan ""Ironman"" Stewart's Super Off-Road",2,ZLUEIEPP,Computer starts with double nitro boosts,Official Code - gg_nes.htm,2337
"Ivan ""Ironman"" Stewart's Super Off-Road",3,ZLEVZSPP,Players start with double nitro boosts,Official Code - gg_nes.htm,2338
"Ivan ""Ironman"" Stewart's Super Off-Road",4,AEKISPPA,Players have infinite nitro boosts,Official Code - gg_nes.htm,2339
"Ivan ""Ironman"" Stewart's Super Off-Road",5,PENTYGLA,Players have only 1 life,Official Code - gg_nes.htm,2340
"Ivan ""Ironman"" Stewart's Super Off-Road",6,GGUTGGOU + GGUTIGAV + KTUTTKAL,Infinite money,Official Code - gg_nes.htm,2341
"Ivan ""Ironman"" Stewart's Super Off-Road",7,TEKTYGAA,Lots of money and full equipment,Official Code - gg_nes.htm,2342
Jackal,1,SZPTSI,Both players have infinite lives,Official Code - gg_nes.htm,2343
Jackal,2,PAPKXZ,Both players start with 1 life,Official Code - gg_nes.htm,2344
Jackal,3,PAPKXX,Both players start with 9 lives,Official Code - gg_nes.htm,2345
Jackal,4,GXZTSG,Keep weapons after death,Official Code - gg_nes.htm,2346
Jackal,5,LEZTKG,Full weapons after death,Official Code - gg_nes.htm,2347
Jackie Chan's Action Kung Fu,1,PESIKYYE,9 Tornado Attacks on pick-up,Official Code - gg_nes.htm,2348
Jackie Chan's Action Kung Fu,2,PESIVYYE,9 360o Spin Kicks on pick-up,Official Code - gg_nes.htm,2349
Jackie Chan's Action Kung Fu,3,PESINYYE,9 Sky Attacks on pick-up,Official Code - gg_nes.htm,2350
Jackie Chan's Action Kung Fu,4,AESIKYYA,0 Tornado Attacks on pick-up,Official Code - gg_nes.htm,2351
Jackie Chan's Action Kung Fu,5,AESISNPA,0 180o Spin Kicks on pick-up,Official Code - gg_nes.htm,2352
Jackie Chan's Action Kung Fu,6,AESIVYYA,0 360o Spin Kicks on pick-up,Official Code - gg_nes.htm,2353
Jackie Chan's Action Kung Fu,7,AESINYYA,0 Sky Attacks on pick-up,Official Code - gg_nes.htm,2354
Jackie Chan's Action Kung Fu,8,SXSKEXVK,Infinite special attacks,Official Code - gg_nes.htm,2355
Jackie Chan's Action Kung Fu,9,TAVGXZZA,Max energy from Energy Bowl,Official Code - gg_nes.htm,2356
Jackie Chan's Action Kung Fu,10,PAVGXZZA,Less energy from Energy Bowl,Official Code - gg_nes.htm,2357
James Bond Jr.,1,PANTTATA,Start with 2 lives,Official Code - gg_nes.htm,2358
James Bond Jr.,2,TANTTATE,Start with 15 lives,Official Code - gg_nes.htm,2359
James Bond Jr.,3,SXEKSOVK,Infinite lives,Official Code - gg_nes.htm,2360
James Bond Jr.,4,XVOTAEXE,Start with some weapons,Official Code - gg_nes.htm,2361
James Bond Jr.,5,AANNSLPA,"Unlimited weapons (bombs, flares, nukes, bullets)",Official Code - gg_nes.htm,2362
James Bond Jr.,6,YUSOENYO,Slow down rate of air loss (scuba mode),Official Code - gg_nes.htm,2363
James Bond Jr.,7,YESOENYO,Speed up rate of air loss,Official Code - gg_nes.htm,2364
James Bond Jr.,8,GZUYZIST,Shield doesn't take damage from bullets,Official Code - gg_nes.htm,2365
James Bond Jr.,9,GZVYPIST,Immune to most damage,Official Code - gg_nes.htm,2366
Jaws,1,SZSATSVK,Infinite lives,Official Code - gg_nes.htm,2367
Jaws,2,SZVEYNSE,Infinite shells,Official Code - gg_nes.htm,2368
Jaws,3,PEOAGZLA,Start with 1 life,Official Code - gg_nes.htm,2369
Jaws,4,TEOAGZLA,Start with double lives,Official Code - gg_nes.htm,2370
Jaws,5,SZSELSTK,Don't lose shells on dying,Official Code - gg_nes.htm,2371
Jaws,6,SZSETSVK,Don't lose power on dying,Official Code - gg_nes.htm,2372
Jimmy Connors Tennis,1,AEVTIPLA,Only 15 points required to win game,Official Code - gg_nes.htm,2385
Jimmy Connors Tennis,2,PEVTIPLA,Only 30 points required to win game,Official Code - gg_nes.htm,2386
Jimmy Connors Tennis,3,ZEVTIPLA,Only 40 points required to win game,Official Code - gg_nes.htm,2387
Jimmy Connors Tennis,4,AEEVAZTA,Only 1 game required to win set instead of 6,Official Code - gg_nes.htm,2388
Jimmy Connors Tennis,5,PEEVAZTA,Only 2 games required to win set,Official Code - gg_nes.htm,2389
Jimmy Connors Tennis,6,ZEEVAZTA,Only 3 games required to win set,Official Code - gg_nes.htm,2390
Jimmy Connors Tennis,7,GEEVAZTA,Only 4 games required to win set,Official Code - gg_nes.htm,2391
Jimmy Connors Tennis,8,IEEVAZTA,Only 5 games required to win set,Official Code - gg_nes.htm,2392
Jimmy Connors Tennis,9,EEVVIPEI,Must get 2 points after 40 to win and no duece (always shows advantage after 40),Official Code - gg_nes.htm,2393
Jimmy Connors Tennis,10,PEKVGPZA,Don't need to win by 2 to win tiebreaker,Official Code - gg_nes.htm,2394
Jimmy Connors Tennis,11,ZEUVIPYA,2 points needed to win tiebreaker instead of 7,Official Code - gg_nes.htm,2395
Jimmy Connors Tennis,12,LEUVIPYA,3 points needed to win tiebreaker,Official Code - gg_nes.htm,2396
Jimmy Connors Tennis,13,GEUVIPYA,4 points needed to win tiebreaker,Official Code - gg_nes.htm,2397
Jimmy Connors Tennis,14,IEUVIPYA,5 points needed to win tiebreaker,Official Code - gg_nes.htm,2398
Jimmy Connors Tennis,15,TEUVIPYA,6 points needed to win tiebreaker,Official Code - gg_nes.htm,2399
Jimmy Connors Tennis,16,ZEUVIPYE,10 points needed to win tiebreaker,Official Code - gg_nes.htm,2400
Joe & Mac,1,PEUXYALA,Start with 1 life instead of 3--player 1,Official Code - gg_nes.htm,2401
Joe & Mac,2,IEUXYALA,Start with 5 lives--player 1,Official Code - gg_nes.htm,2402
Joe & Mac,3,YEUXYALA,Start with 7 lives--player 1,Official Code - gg_nes.htm,2403
Joe & Mac,4,PEUXYALE,Start with 9 lives--player 1,Official Code - gg_nes.htm,2404
Joe & Mac,5,SZNXTEVK,Infinite lives--both players,Official Code - gg_nes.htm,2405
Joe & Mac,6,SZKVOKVK,Protection from most enemy hits,Official Code - gg_nes.htm,2406
Joe & Mac,7,SXUVYVVK,Protection from water,Official Code - gg_nes.htm,2407
Joe & Mac,8,AEXZGLAO,Start with 1/2 energy (die when bar is 1/2 empty),Official Code - gg_nes.htm,2408
Joe & Mac,9,AAKUEAPE,Stone axe and flint do more damage to bosses,Official Code - gg_nes.htm,2409
Joe & Mac,10,YAKUEAPE,Stone axe and flint do a lot more damage to bosses,Official Code - gg_nes.htm,2410
Joe & Mac,11,AASLOAZE,Stone wheel and boomerang do more damage to bosses,Official Code - gg_nes.htm,2411
Joe & Mac,12,APSLOAZA,Stone wheel and boomerang do a lot more damage to bosses,Official Code - gg_nes.htm,2412
Joe & Mac,13,APSLVAGA,Fire does more damage to bosses,Official Code - gg_nes.htm,2413
Joe & Mac,14,AZSLVAGA,Fire does a lot more damage to bosses,Official Code - gg_nes.htm,2414
Joe & Mac,15,SZVTKUSE,Apple and hamburger worth nothing,Official Code - gg_nes.htm,2415
Joe & Mac,16,AAVTULAO,Apple and hamburger restore energy to 1/2,Official Code - gg_nes.htm,2416
Joe & Mac,17,OVUXZAET,Start with stone wheel instead of stone axe--player 1,Official Code - gg_nes.htm,2417
Joe & Mac,18,XVUXZAET,Start with flint instead of stone axe--player 1,Official Code - gg_nes.htm,2418
Joe & Mac,19,UVUXZAET,Start with fire instead of stone axe--player 1,Official Code - gg_nes.htm,2419
Joe & Mac,20,KVUXZAET,Start with boomerang instead of stone axe--player 1,Official Code - gg_nes.htm,2420
Joe & Mac,21,ZEKZGAAA,Start somewhere in level 2,Official Code - gg_nes.htm,2421
Journey to Silius,1,SXNGYLVG,Infinite lives,Official Code - gg_nes.htm,2422
Journey to Silius,2,PAOSOTLA,Start with 1 life,Official Code - gg_nes.htm,2423
Journey to Silius,3,TAOSOTLA,Start with 6 lives,Official Code - gg_nes.htm,2424
Journey to Silius,4,PAOSOTLE,Start with 9 lives,Official Code - gg_nes.htm,2425
Journey to Silius,5,PEVIULLA,1 life after continue,Official Code - gg_nes.htm,2426
Journey to Silius,6,TEVIULLA,6 lives after continue,Official Code - gg_nes.htm,2427
Journey to Silius,7,PEVIULLE,9 lives after continue,Official Code - gg_nes.htm,2428
Journey to Silius,8,PEKSOGZA,Start with Machine Gun,Official Code - gg_nes.htm,2429
Journey to Silius,9,GEKSOGZA,Start with Laser Gun,Official Code - gg_nes.htm,2430
Journey to Silius,10,AEKSOGZE,Start with Homing Missiles,Official Code - gg_nes.htm,2431
Journey to Silius,11,AOKSOGZA,Start with Grenade Launcher,Official Code - gg_nes.htm,2432
Journey to Silius,12,IEKSOGZA,Start with Machine Gun & Laser Gun,Official Code - gg_nes.htm,2433
Journey to Silius,13,OTUVOZSV,Protection against most aliens,Official Code - gg_nes.htm,2434
Journey to Silius,14,AAXTKAZE,Some aliens are tougher,Official Code - gg_nes.htm,2435
Journey to Silius,15,PAXTKAZA,Some aliens are weaker,Official Code - gg_nes.htm,2436
Journey to Silius,16,TOOETOLA,Mega-jump,Official Code - gg_nes.htm,2437
Journey to Silius,17,AZVALPPA + EVNEYENY,Speed jump,Official Code - gg_nes.htm,2438
Journey to Silius,18,LPSEYPGA + KVNELEKN,Super speed,Official Code - gg_nes.htm,2439
Joust,1,SXXKKZVI,Infinite lives,Official Code - gg_nes.htm,2440
Joust,2,PEOGLAIA,Start with 1 life,Official Code - gg_nes.htm,2441
Joust,3,ZEOGLAIE,Start with 9 lives,Official Code - gg_nes.htm,2442
Joust,4,PASGKGAA,Turbo flying,Official Code - gg_nes.htm,2443
Joust,5,GXSKTASA + GXSKGASA + GXVGGASA,Start on last level reached,Official Code - gg_nes.htm,2444
Joust,6,GXVKOZSP,Heavens above?,Official Code - gg_nes.htm,2445
Jurassic Park,1,GZUXXKVS,Infinite ammo on pick-up,Official Code - gg_nes.htm,2446
Jurassic Park,2,PAVPAGZE,More bullets picked upfrom small dinosaurs,Official Code - gg_nes.htm,2447
Jurassic Park,3,PAVPAGZA,Fewer bullets picked up from small dinosaurs,Official Code - gg_nes.htm,2448
Jurassic Park,4,GZEULOVK,Infinite lives--1ST 2 LEVELS ONLY,Official Code - gg_nes.htm,2449
Jurassic Park,5,ATVGZOSA,Immune to most attacks,Official Code - gg_nes.htm,2450
Jurassic Park,,"CODES 6 AND 7: FROM SMALL DINOSAURS, INSTEAD OF NORMAL BULLETS",,Official Code - gg_nes.htm,2451
Jurassic Park,6,VEXASASA + VEUAXASA,3-ball bolas picked up,Official Code - gg_nes.htm,2452
Jurassic Park,7,NEXASASA + NEUAXASA,Explosive multi-shots,Official Code - gg_nes.htm,2453
Kabuki - Quantum Fighter,1,AAVGKYPA,Don't lose a life from energy loss,Official Code - gg_nes.htm,2454
Kabuki - Quantum Fighter,2,AASSAAPA,Don't lose a life from timer,Official Code - gg_nes.htm,2455
Kabuki - Quantum Fighter,3,AENLSLZA,Start with 1 life,Official Code - gg_nes.htm,2456
Kabuki - Quantum Fighter,4,IENLSLZA,Start with 6 lives,Official Code - gg_nes.htm,2457
Kabuki - Quantum Fighter,5,AENLSLZE,Start with 9 lives,Official Code - gg_nes.htm,2458
Kabuki - Quantum Fighter,6,PENUXLZA,1 continue,Official Code - gg_nes.htm,2459
Kabuki - Quantum Fighter,7,IENUXLZA,6 continues,Official Code - gg_nes.htm,2460
Kabuki - Quantum Fighter,8,AENUXLZE,9 continues,Official Code - gg_nes.htm,2461
Kabuki - Quantum Fighter,9,YENUNUZE + YEXLLUZE,Maximum energy,Official Code - gg_nes.htm,2462
Kabuki - Quantum Fighter,10,IENUNUZA + IEXLLUZA,Less energy,Official Code - gg_nes.htm,2463
Kabuki - Quantum Fighter,11,SXEUAESU,Infinite chip power,Official Code - gg_nes.htm,2464
Kabuki - Quantum Fighter,12,NYXIZEYU,Slower timer,Official Code - gg_nes.htm,2465
Kabuki - Quantum Fighter,13,YZXIZEYU,Faster timer,Official Code - gg_nes.htm,2466
Kabuki - Quantum Fighter,14,SXEUAESU + AOEUPEYA,Special weapons use up minimum chip power,Official Code - gg_nes.htm,2467
Karnov,1,SXKISXVK,Infinite lives,Official Code - gg_nes.htm,2483
Karnov,2,GZVZNIVG,Freeze timer,Official Code - gg_nes.htm,2484
Karnov,3,AAOSIAZA + AESIVTZA,Start with 1 life,Official Code - gg_nes.htm,2485
Karnov,4,IAOSIAZA + IESIVTZA,Start with 6 lives,Official Code - gg_nes.htm,2486
Karnov,5,AAOSIAZE + AESIVTZE,Start with 9 lives,Official Code - gg_nes.htm,2487
Karnov,6,LEEGOYPA,Gain 3 of most items,Official Code - gg_nes.htm,2488
Karnov,7,AEOKSYPA,Never lose most items,Official Code - gg_nes.htm,2489
Karnov,8,PAUSAAAA,Start on stage 2,Official Code - gg_nes.htm,2490
Karnov,9,ZAUSAAAA,Start on stage 3,Official Code - gg_nes.htm,2491
Karnov,10,LAUSAAAA,Start on stage 4,Official Code - gg_nes.htm,2492
Karnov,11,GAUSAAAA,Start on stage 5,Official Code - gg_nes.htm,2493
Karnov,12,IAUSAAAA,Start on stage 6,Official Code - gg_nes.htm,2494
Karnov,13,TAUSAAAA,Start on stage 7,Official Code - gg_nes.htm,2495
Karnov,14,YAUSAAAA,Start on stage 8,Official Code - gg_nes.htm,2496
Karnov,15,AAUSAAAE,Start on stage 9,Official Code - gg_nes.htm,2497
Kickle Cubicle,1,SXEAATVG,Infinite lives,Official Code - gg_nes.htm,2498
Kickle Cubicle,2,SXNGSVVK,Stop timer,Official Code - gg_nes.htm,2499
Kickle Cubicle,3,YENKXVZA,Faster timer,Official Code - gg_nes.htm,2500
Kickle Cubicle,4,YENKXVZE,Slower timer,Official Code - gg_nes.htm,2501
Kickle Cubicle,5,GZKATXSE + GZUISOSE + PAUIOPAA,Start on land 2,Official Code - gg_nes.htm,2502
Kickle Cubicle,6,GZKATXSE + GZUISOSE + ZAUIOPAA,Start on land 3,Official Code - gg_nes.htm,2503
Kickle Cubicle,7,GZKATXSE + GZUISOSE + LAUIOPAA,Start on land 4,Official Code - gg_nes.htm,2504
Kickmaster,1,PAXSGLLA,Start with 1 life,Official Code - gg_nes.htm,2505
Kickmaster,2,IAXSGLLA,Start with 5 lives,Official Code - gg_nes.htm,2506
Kickmaster,3,PAXSGLLE,Start with 9 lives,Official Code - gg_nes.htm,2507
Kickmaster,4,SXULYUVK + OXUSZLEN,Infinite lives,Official Code - gg_nes.htm,2508
Kickmaster,5,AXVYEIAG,Start with half energy,Official Code - gg_nes.htm,2509
Kickmaster,6,EEVYEIAG,Start with twice as much energy,Official Code - gg_nes.htm,2510
Kickmaster,7,LEVYEIAG,Start with very little energy,Official Code - gg_nes.htm,2511
Kickmaster,8,SZOIOVSE,Infinite energy,Official Code - gg_nes.htm,2512
Kickmaster,9,OZVZOLEN,One hit and you're invincible,Official Code - gg_nes.htm,2513
Kickmaster,10,AAOSOVGL,Don't flash at all after getting hit,Official Code - gg_nes.htm,2514
Kickmaster,11,IAOSOVGL,Barely flash at all after getting hit,Official Code - gg_nes.htm,2515
Kickmaster,12,IPOSOVGL,Don't flash as long after getting hit,Official Code - gg_nes.htm,2516
Kickmaster,13,SUELOISP,Infinite magic points,Official Code - gg_nes.htm,2517
Kickmaster,14,ITUSLLAT,Start with more experience and magic points,Official Code - gg_nes.htm,2518
Kid Icarus,1,ZAKSXTPA,Small hearts worth 2 energy points,Official Code - gg_nes.htm,2519
Kid Icarus,2,IAKSXTPA,Small hearts worth 5 energy points,Official Code - gg_nes.htm,2520
Kid Icarus,3,GPKSSVZA,Big hearts worth 20 energy points,Official Code - gg_nes.htm,2521
Kid Klown,1,AANAUAPA,Infinite lives,Official Code - gg_nes.htm,2522
Kid Klown,2,SZKEOESE,Infinite energy,Official Code - gg_nes.htm,2523
Kid Klown,3,AAEAUGLA,Full energy from hearts,Official Code - gg_nes.htm,2524
Kid Klown,4,ZENANLIA,Less energy from hearts,Official Code - gg_nes.htm,2525
Kid Klown,5,ZENANLIE,More energy from hearts,Official Code - gg_nes.htm,2526
Kid Klown,6,GXEZYVVV,Mega jump--DON'T HOLD JUMP BUTTON DOWN FOR TOO LONG OR YOU MAY GET STUCK AT TOP OF SCREEN,Official Code - gg_nes.htm,2527
Kid Klown,7,GZSEIYVG,Infinite chances in sub-game (press Start to re-enter the main game),Official Code - gg_nes.htm,2528
Kid Kool,1,PAVGIALA,Start with one life,Official Code - gg_nes.htm,2529
Kid Kool,2,TAVGIALA,Start with double lives,Official Code - gg_nes.htm,2530
Kid Kool,3,PAVGIALE,Start with triple lives,Official Code - gg_nes.htm,2531
Kid Kool,4,PASKOILA,One life after continue,Official Code - gg_nes.htm,2532
Kid Kool,5,SZKKXIVG,Infinite lives,Official Code - gg_nes.htm,2533
Kid Kool,6,VZOEOGVT,Stop the clock!,Official Code - gg_nes.htm,2534
"Kid Niki, Radical Ninja",1,GXSOKIVG,Infinite lives,Official Code - gg_nes.htm,2535
"Kid Niki, Radical Ninja",2,NYUEXOEV,Ninja jumping power!,Official Code - gg_nes.htm,2536
"Kid Niki, Radical Ninja",3,PAOATZLA,Start with 1 life,Official Code - gg_nes.htm,2537
"Kid Niki, Radical Ninja",4,TAOATZLA,Start with 6 lives,Official Code - gg_nes.htm,2538
"Kid Niki, Radical Ninja",5,AESUEGPA,Freeze timer,Official Code - gg_nes.htm,2539
"Kid Niki, Radical Ninja",6,GAUELZTA + GEEPOTTA,Reduce timer value,Official Code - gg_nes.htm,2540
"Kid Niki, Radical Ninja",7,PEVAYPAA + PEUETPAA,Start on round 2,Official Code - gg_nes.htm,2541
"Kid Niki, Radical Ninja",8,ZEVAYPAA + ZEUETPAA,Start on round 3,Official Code - gg_nes.htm,2542
"Kid Niki, Radical Ninja",9,LEVAYPAA + LEUETPAA,Start on round 4,Official Code - gg_nes.htm,2543
"Kid Niki, Radical Ninja",10,GEVAYPAA + GEUETPAA,Start on round 5,Official Code - gg_nes.htm,2544
"Kid Niki, Radical Ninja",11,IEVAYPAA + IEUETPAA,Start on round 6,Official Code - gg_nes.htm,2545
King's Knight,1,GZVXTPSA,Infinite energy,Official Code - gg_nes.htm,2546
King's Knight,2,AOSUAOGE,Start with double usual energy,Official Code - gg_nes.htm,2547
King's Knight,3,TESUAOGA,Start with half usual energy,Official Code - gg_nes.htm,2548
King's Knight,4,OTVXAPSV + PAVXPPAP,Only lose 1 energy point when hit,Official Code - gg_nes.htm,2549
King's Knight,5,PESUTPAA,Start with a better character,Official Code - gg_nes.htm,2550
King's Knight,6,ZESUTPAA,Start with the best character normally possible,Official Code - gg_nes.htm,2551
King's Knight,7,IESUTPAA,"Start with a super character, better than normally possible",Official Code - gg_nes.htm,2552
Kirby's Adventure,1,PEVXIYGA,Start with 2 lives,Official Code - gg_nes.htm,2553
Kirby's Adventure,2,AEVXIYGE,Start with 9 lives,Official Code - gg_nes.htm,2554
Kirby's Adventure,3,AOVXIYGA,Start with 17 lives,Official Code - gg_nes.htm,2555
Kirby's Adventure,4,ZAKLLXAA,Less energy from 'pep drinks',Official Code - gg_nes.htm,2556
Kirby's Adventure,5,APKLLXAA,More energy from 'pep drinks',Official Code - gg_nes.htm,2557
Kirby's Adventure,6,YZKLLXAE,Full energy from 'pep drinks',Official Code - gg_nes.htm,2558
Kirby's Adventure,7,YONZZNYX,Start with less energy,Official Code - gg_nes.htm,2559
Kirby's Adventure,8,YKNZZNYX,Start with more energy,Official Code - gg_nes.htm,2560
Kirby's Adventure,9,SZEPSVSE,Infinite energy,Official Code - gg_nes.htm,2561
Kiwi Kraze,1,XYKTISKN,Super jump,Official Code - gg_nes.htm,2562
Kiwi Kraze,2,SUSKLYVI,Infinite lives,Official Code - gg_nes.htm,2563
Kiwi Kraze,3,AANGLLZA,Start with 1 life (and 1 continue),Official Code - gg_nes.htm,2564
Kiwi Kraze,4,IANGLLZA,Start with 6 lives (and 6 continues),Official Code - gg_nes.htm,2565
Kiwi Kraze,5,AANGLLZE,Start with 9 lives (and 9 continues),Official Code - gg_nes.htm,2566
Kiwi Kraze,6,AAEGNPZA,1 life after continue,Official Code - gg_nes.htm,2567
Kiwi Kraze,7,IAEGNPZA,6 lives after continue,Official Code - gg_nes.htm,2568
Kiwi Kraze,8,AAEGNPZE,9 lives after continue,Official Code - gg_nes.htm,2569
Kiwi Kraze,9,GZEKXPVS,Infinite continues,Official Code - gg_nes.htm,2570
Kiwi Kraze,10,GZVKAUSE + GAVGYLAA,Start on level 2,Official Code - gg_nes.htm,2571
Kiwi Kraze,11,GZVKAUSE + AAVGYLAE,Start on level 3,Official Code - gg_nes.htm,2572
Kiwi Kraze,12,GZVKAUSE + GAVGYLAE,Start on level 4,Official Code - gg_nes.htm,2573
Kiwi Kraze,13,GZVKAUSE + PPVGYLAA,Start on level 5,Official Code - gg_nes.htm,2574
Kiwi Kraze,,SELECT THE MIDDLE TEAM FOR THESE EFFECTS,,Official Code - gg_nes.htm,2575
KlashBall,1,IAUUOOAZ,Very little team stamina,Official Code - gg_nes.htm,2576
KlashBall,2,AGUUOOAZ,More team stamina,Official Code - gg_nes.htm,2577
KlashBall,3,OPUUOOAX,Mega team stamina,Official Code - gg_nes.htm,2578
KlashBall,4,GAUUKPZA,Power is doubled for the whole team,Official Code - gg_nes.htm,2579
KlashBall,5,TAUUKPZA,Power is tripled for the whole team,Official Code - gg_nes.htm,2580
KlashBall,6,PAUUKPZE,Mega power for the whole team,Official Code - gg_nes.htm,2581
KlashBall,7,GZSXTEAU + GZSXTESN,"All players, including computer, have 255 skill",Official Code - gg_nes.htm,2582
KlashBall,8,GXEZAVSO,Never lose stamina,Official Code - gg_nes.htm,2583
KlashBall,9,SZSEZGVT,Computer can't score,Official Code - gg_nes.htm,2584
Klax,1,PAVESGLA,Start with 0 drops allowed,Official Code - gg_nes.htm,2585
Klax,2,IAVESGLA,Start with 5 drops allowed,Official Code - gg_nes.htm,2586
Klax,3,PANENGGA,When starting on level 6: 0 drops allowed,Official Code - gg_nes.htm,2587
Klax,4,IANENGGA,When starting on level 6: 5 drops allowed,Official Code - gg_nes.htm,2588
Klax,5,PEOAXGIA,When starting on level 11: 0 drops allowed,Official Code - gg_nes.htm,2589
Klax,6,LEOAXGIA,When starting on level 11: 3 drops allowed,Official Code - gg_nes.htm,2590
Klax,7,SXXLUGVT,Infinite drops!,Official Code - gg_nes.htm,2591
Knight Rider,1,SXXEGEVK + SXKEIEVK,Infinite lives,Official Code - gg_nes.htm,2592
Knight Rider,2,AANKOAZA + VTNKSESE,Start with 1 life,Official Code - gg_nes.htm,2593
Knight Rider,3,IANKOAZA + VTNKSESE,Start with 6 lives,Official Code - gg_nes.htm,2594
Knight Rider,4,SZXSYTSA,Infinite shield,Official Code - gg_nes.htm,2595
Knight Rider,5,SZEXUNVK,Infinite missiles,Official Code - gg_nes.htm,2596
Knight Rider,6,GXXZSVVK,Infinite laser,Official Code - gg_nes.htm,2597
Knight Rider,7,SZKZYOSU + LYKXAOTT,Start with 99 missiles,Official Code - gg_nes.htm,2598
