Game,#,Key in…,Effect…,Code Source,Original Order
Madden NFL '95, 37,GB0T-DYVR,2-Point Conversion is worth 5 points,The Big Book of Game Genie Codes,4602
Madden NFL '95, 38,GB0T-D2VR,2-Point Conversion is worth 6 points,The Big Book of Game Genie Codes,4603
Madden NFL '95, 39,GB0T-D6VR,2-Point Conversion is worth 7 points,The Big Book of Game Genie Codes,4604
Madden NFL '95, 40,GB0T-DAVR,2-Point Conversion is worth 8 points,The Big Book of Game Genie Codes,4605
Madden NFL '95, 41,AK0T-CA42,Safety is worth 0 points,The Big Book of Game Genie Codes,4606
Madden NFL '95, 42,GB0T-DEW2,Safety is worth 1 point,The Big Book of Game Genie Codes,4607
Madden NFL '95, 43,GB0T-DNW2,Safety is worth 3 points,The Big Book of Game Genie Codes,4608
Madden NFL '95, 44,GB0T-DTW2,Safety is worth 4 points,The Big Book of Game Genie Codes,4609
Madden NFL '95, 45,GB0T-DYW2,Safety is worth 5 points,The Big Book of Game Genie Codes,4610
Madden NFL '95, 46,GB0T-D2W2,Safety is worth 6 points,The Big Book of Game Genie Codes,4611
Madden NFL '95, 47,GB0T-D6W2,Safety is worth 7 points,The Big Book of Game Genie Codes,4612
Madden NFL '95, 48,GB0T-DAW2,Safety is worth 8 points,The Big Book of Game Genie Codes,4613
Madden NFL '95, 49,AB0A-DE38,Field Goal is worth 0 points,The Big Book of Game Genie Codes,4614
Madden NFL '95, 50,AF0A-DE38,Field Goal is worth 1 point,The Big Book of Game Genie Codes,4615
Madden NFL '95, 51,AK0A-DE38,Field Goal is worth 2 points,The Big Book of Game Genie Codes,4616
Madden NFL '95, 52,AV0A-DE38,Field Goal is worth 4 points,The Big Book of Game Genie Codes,4617
Madden NFL '95, 53,AZ0A-DE38,Field Goal is worth 5 points,The Big Book of Game Genie Codes,4618
Madden NFL '95, 54,A30A-DE38,Field Goal is worth 6 points,The Big Book of Game Genie Codes,4619
Madden NFL '95, 55,A70A-DE38,Field Goal is worth 7 points,The Big Book of Game Genie Codes,4620
Madden NFL '95, 56,BB0A-DE38,Field Goal is worth 8 points,The Big Book of Game Genie Codes,4621
Madden NFL '95, 57,AB0A-DE3Y,Extra Point is worth 0 points,The Big Book of Game Genie Codes,4622
Madden NFL '95, 58,AK0A-DE3Y,Extra Point is worth 2 points,The Big Book of Game Genie Codes,4623
Madden NFL '95, 59,AP0A-DE3Y,Extra Point is worth 3 points,The Big Book of Game Genie Codes,4624
Madden NFL '95, 60,AV0A-DE3Y,Extra Point is worth 4 points,The Big Book of Game Genie Codes,4625
Madden NFL '95, 61,AZ0A-DE3Y,Extra Point is worth 5 points,The Big Book of Game Genie Codes,4626
Madden NFL '95, 62,A30A-DE3Y,Extra Point is worth 6 points,The Big Book of Game Genie Codes,4627
Madden NFL '95, 63,A70A-DE3Y,Extra Point is worth 7 points,The Big Book of Game Genie Codes,4628
Madden NFL '95, 64,BB0A-DE3Y,Extra Point is worth 8 points,The Big Book of Game Genie Codes,4629
Madden NFL '96,   1,ROAV-861N,MASTER CODE--MUST BE ENTERED,The Big Book of Game Genie Codes,4630
Madden NFL '96,   2,ACZA-8AFA,Infinite play clock time (two player mode only),The Big Book of Game Genie Codes,4631
Madden NFL '96,   3,CCNT-8AA0,Start with 35 seconds on play clock,The Big Book of Game Genie Codes,4632
Madden NFL '96,   4,ECNT-8AAG,Start with 25 seconds on play clock,The Big Book of Game Genie Codes,4633
Madden NFL '96,   5,ACRA-6AGR,Team one starts with 0 time outs,The Big Book of Game Genie Codes,4634
Madden NFL '96,   6,AGRA-6AGR,Team one starts with 1 time out,The Big Book of Game Genie Codes,4635
Madden NFL '96,   7,A0RA-6AGR,Team one starts with 5 time outs,The Big Book of Game Genie Codes,4636
Madden NFL '96,   8,BGRA-6AGR,Team one starts with 9 time outs,The Big Book of Game Genie Codes,4637
Madden NFL '96,   9,ACRA-6AGY,Team two starts with 0 time outs,The Big Book of Game Genie Codes,4638
Madden NFL '96, 10,AGRA-6AGY,Team two starts with 1 time out,The Big Book of Game Genie Codes,4639
Madden NFL '96, 11,A0RA-6AGY,Team two starts with 5 time outs,The Big Book of Game Genie Codes,4640
Madden NFL '96, 12,BGRA-6AGY,Team two starts with 9 time outs,The Big Book of Game Genie Codes,4641
Madden NFL '96, 13,RHGA-66ZE + RHGA-66ZG  ,Infinite timeouts,The Big Book of Game Genie Codes,4642
Madden NFL '96, 14,GD0A-7ATR,Touchdowns are worth 0 points,The Big Book of Game Genie Codes,4643
Madden NFL '96, 15,GD0A-7ETR,Touchdowns are worth 1 point,The Big Book of Game Genie Codes,4644
Madden NFL '96, 16,GD0A-7JTR,Touchdowns are worth 2 points,The Big Book of Game Genie Codes,4645
Madden NFL '96, 17,GD0A-7NTR,Touchdowns are worth 3 points,The Big Book of Game Genie Codes,4646
Madden NFL '96, 18,GD0A-7TTR,Touchdowns are worth 4 points,The Big Book of Game Genie Codes,4647
Madden NFL '96, 19,GD0A-7YTR,Touchdowns are worth 5 points,The Big Book of Game Genie Codes,4648
Madden NFL '96, 20,GD0A-76TR,Touchdowns are worth 7 points,The Big Book of Game Genie Codes,4649
Madden NFL '96, 21,GD0A-7AXG,Safties are worth 0 points,The Big Book of Game Genie Codes,4650
Madden NFL '96, 22,GD0A-7EXG,Safties are worth 1 point,The Big Book of Game Genie Codes,4651
Madden NFL '96, 23,GD0A-7NXG,Safties are worth 3 points,The Big Book of Game Genie Codes,4652
Madden NFL '96, 24,GD0A-7TXG,Safties are worth 4 points,The Big Book of Game Genie Codes,4653
Madden NFL '96, 25,GD0A-7YXG,Safties are worth 5 points,The Big Book of Game Genie Codes,4654
Madden NFL '96, 26,GD0A-72XG,Safties are worth 6 points,The Big Book of Game Genie Codes,4655
Madden NFL '96, 27,GD0A-76XG,Safties are worth 7 points,The Big Book of Game Genie Codes,4656
Mario Lemieux Hockey,   1,AKVT-CA2N,Timer runs 6x faster,The Big Book of Game Genie Codes,4657
Mario Lemieux Hockey,   2,PBVT-DCTJ,Timer runs 1-1/3x faster,The Big Book of Game Genie Codes,4658
Mario Lemieux Hockey,   3,PBVT-DRTJ,Timer runs at 1/2 speed,The Big Book of Game Genie Codes,4659
Mario Lemieux Hockey,   4,PBVT-DLTJ,Timer runs at 1/3 speed,The Big Book of Game Genie Codes,4660
Mario Lemieux Hockey,   5,PBVT-DGTJ,Timer runs at 1/6 speed,The Big Book of Game Genie Codes,4661
Mario Lemieux Hockey,   6,AVVA-CA7T,Freeze timer,The Big Book of Game Genie Codes,4662
Mario Lemieux Hockey,   7,AVVA-CA8Y,Freeze player 2's first penalty timer,The Big Book of Game Genie Codes,4663
Mario Lemieux Hockey,   8,AVVA-CA92,Freeze player 2's second penalty timer,The Big Book of Game Genie Codes,4664
Mario Lemieux Hockey,   9,RZVA-C60C,Freeze all penalty timers,The Big Book of Game Genie Codes,4665
Mario Lemieux Hockey,,Codes 10 Thru 17 won't let you select shootout from the options screen.,,The Big Book of Game Genie Codes,4666
Mario Lemieux Hockey, 10,FCKT-DEXT,Player 1 starts with 1 point,The Big Book of Game Genie Codes,4667
Mario Lemieux Hockey, 11,FCKT-DJXT,Player 1 starts with 2 points,The Big Book of Game Genie Codes,4668
Mario Lemieux Hockey, 12,FCKT-DNXT,Player 1 starts with 3 points,The Big Book of Game Genie Codes,4669
Mario Lemieux Hockey, 13,FCKT-DTXT,Player 1 starts with 4 points,The Big Book of Game Genie Codes,4670
Mario Lemieux Hockey, 14,FCKT-DYXT,Player 1 starts with 5 points,The Big Book of Game Genie Codes,4671
Mario Lemieux Hockey, 15,FCKT-D2XT,Player 1 starts with 6 points,The Big Book of Game Genie Codes,4672
Mario Lemieux Hockey, 16,FCKT-D6XT,Player 1 starts with 7 points,The Big Book of Game Genie Codes,4673
Mario Lemieux Hockey, 17,FCKT-DAXT,Player 1 starts with 8 points,The Big Book of Game Genie Codes,4674
Mario Lemieux Hockey, 18,FBZT-DJ14,Player 1 scores 2 for every goal,The Big Book of Game Genie Codes,4675
Mario Lemieux Hockey, 19,FBZT-DN14,Player 1 scores 3 for every goal,The Big Book of Game Genie Codes,4676
Mario Lemieux Hockey, 20,FBZT-DT14,Player 1 scores 4 for every goal,The Big Book of Game Genie Codes,4677
Mario Lemieux Hockey, 21,FBZT-DY14,Player 1 scores 5 for every goal,The Big Book of Game Genie Codes,4678
Mario Lemieux Hockey, 22,FBZT-D214,Player 1 scores 6 for every goal,The Big Book of Game Genie Codes,4679
Mario Lemieux Hockey, 23,FBZT-D614,Player 1 scores 7 for every goal,The Big Book of Game Genie Codes,4680
Mario Lemieux Hockey, 24,FBZT-DA14,Player 1 scores 8 for every goal,The Big Book of Game Genie Codes,4681
Marvel Land,,Note: You must switch off codes at the end of bonus rounds to go on to the next world,,The Big Book of Game Genie Codes,4682
Marvel Land,   1,REBT-A6WJ,MASTER CODE--MUST BE ENTERED,The Big Book of Game Genie Codes,4683
Marvel Land,   2,RYSA-C602,Infinite lives--EXCEPT IN BATTLE WITH BOSSES  ,The Big Book of Game Genie Codes,4684
Marvel Land,   3,BF7T-AABW,Start with 9 lives instead of 5,The Big Book of Game Genie Codes,4685
Marvel Land,   4,AGCA-AADC,"Start on world 1, area 2",The Big Book of Game Genie Codes,4686
Marvel Land,   5,ALCA-AADC,"Start on world 1, area 3",The Big Book of Game Genie Codes,4687
Marvel Land,   6,ARCA-AADC,"Start on world 1, area 4",The Big Book of Game Genie Codes,4688
Marvel Land,   7,AWCA-AADC  ,"Start on world 1, area 5",The Big Book of Game Genie Codes,4689
Marvel Land,   8,A0CA-AADC,"Start on world 1, area 6",The Big Book of Game Genie Codes,4690
Marvel Land,   9,A4CA-AADC,"Start on world 1, area 7",The Big Book of Game Genie Codes,4691
Marvel Land, 10,A8CA-AADC,Start on world 1 bonus round,The Big Book of Game Genie Codes,4692
Marvel Land, 11,BCCA-AADC,"Start on world 2, area 1",The Big Book of Game Genie Codes,4693
Marvel Land, 12,BGCA-AADC,"Start on world 2, area 2",The Big Book of Game Genie Codes,4694
Marvel Land, 13,BLCA-AADC,"Start on world 2, area 3",The Big Book of Game Genie Codes,4695
Marvel Land, 14,BRCA-AADC,"Start on world 2, area 4",The Big Book of Game Genie Codes,4696
Marvel Land, 15,BWCA-AADC,"Start on world 2, area 5",The Big Book of Game Genie Codes,4697
Marvel Land, 16,B0CA-AADC,"Start on world 2, area 6",The Big Book of Game Genie Codes,4698
Marvel Land, 17,B4CA-AADC,"Start on world 2, area 7",The Big Book of Game Genie Codes,4699
Marvel Land, 18,B8CA-AADC,Start on world 2 bonus round,The Big Book of Game Genie Codes,4700
Marvel Land, 19,CCCA-AADC,"Start on world 3, area 1",The Big Book of Game Genie Codes,4701
Marvel Land, 20,CGCA-AADC,"Start on world 3, area 2",The Big Book of Game Genie Codes,4702
Marvel Land, 21,CLCA-AADC,"Start on world 3, area 3",The Big Book of Game Genie Codes,4703
Marvel Land, 22,CRCA-AADC,"Start on world 3, area 4",The Big Book of Game Genie Codes,4704
Marvel Land, 23,CWCA-AADC,"Start on world 3, area 5",The Big Book of Game Genie Codes,4705
Marvel Land, 24,C0CA-AADC,"Start on world 3, area 6",The Big Book of Game Genie Codes,4706
Marvel Land, 25,C4CA-AADC,"Start on world 3, area 7",The Big Book of Game Genie Codes,4707
Marvel Land, 26,C8CA-AADC,Start on world 3 bonus round,The Big Book of Game Genie Codes,4708
Marvel Land, 27,DCCA-AADC,"Start on world 4, area 1",The Big Book of Game Genie Codes,4709
Marvel Land, 28,DGCA-AADC,"Start on world 4, area 2",The Big Book of Game Genie Codes,4710
Marvel Land, 29,DLCA-AADC,"Start on world 4, area 3",The Big Book of Game Genie Codes,4711
Marvel Land, 30,DRCA-AADC,"Start on world 4, area 4",The Big Book of Game Genie Codes,4712
Marvel Land, 31,DWCA-AADC,"Start on world 4, area 5",The Big Book of Game Genie Codes,4713
Marvel Land, 32,D0CA-AADC,"Start on world 4, area 6",The Big Book of Game Genie Codes,4714
Marvel Land, 33,D4CA-AADC,"Start on world 4, area 7",The Big Book of Game Genie Codes,4715
Marvel Land, 34,ECCA-AADC,Start on world 5 area 1,The Big Book of Game Genie Codes,4716
Marvel Land, 35,EGCA-AADC,Start on world 5 area 2,The Big Book of Game Genie Codes,4717
Marvel Land, 36,AJNT-CA9C,Infinite time,The Big Book of Game Genie Codes,4718
Marvel Land, 37,SANT-DL1C,Time goes by 2x as fast,The Big Book of Game Genie Codes,4719
Maximum Carnage,   1,ADNB-4AD8,Infinite lives,The Big Book of Game Genie Codes,4720
Maximum Carnage,   2,AKZB-4A8R,Infinite continues,The Big Book of Game Genie Codes,4721
Maximum Carnage,   3,AM5V-4A9E,Invincibility--must turn effects off at end of some rounds to go on  ,The Big Book of Game Genie Codes,4722
Maximum Carnage,   4,AJRV-4A4J,Infinite help icons,The Big Book of Game Genie Codes,4723
Maximum Carnage,   5,AETV-5A8L,Start with 1 of each superhero icon,The Big Book of Game Genie Codes,4724
Maximum Carnage,   6,AJTV-5A8L,Start with 2 of each superhero icon,The Big Book of Game Genie Codes,4725
Maximum Carnage,   7,ANTV-5A8L,Start with 3 of each superhero icon,The Big Book of Game Genie Codes,4726
Maximum Carnage,   8,AYTV-5A8L,Start with 5 of each superhero icon,The Big Book of Game Genie Codes,4727
Maximum Carnage,   9,A6TV-5A8L,Start with 7 of each superhero icon,The Big Book of Game Genie Codes,4728
Maximum Carnage, 10,BETV-5A8L,Start with 9 of each superhero icon,The Big Book of Game Genie Codes,4729
Maximum Carnage, 11,CB4B-6AE8,Start with 1/3 health,The Big Book of Game Genie Codes,4730
Maximum Carnage, 12,EB4B-6AE8,Start with 2/3 health,The Big Book of Game Genie Codes,4731
Maximum Carnage, 13,JB4B-6AE8,Start with more health,The Big Book of Game Genie Codes,4732
Maximum Carnage, 14,LB4B-6AE8,Start with much more health,The Big Book of Game Genie Codes,4733
Maximum Carnage, 15,NB4B-6AE8,Start with double health,The Big Book of Game Genie Codes,4734
Maximum Carnage, 16,AF4B-6AFE,Start with 1 life,The Big Book of Game Genie Codes,4735
Maximum Carnage, 17,AK4B-6AFE,Start with 2 lives,The Big Book of Game Genie Codes,4736
Maximum Carnage, 18,AV4B-6AFE,Start with 4 lives,The Big Book of Game Genie Codes,4737
Maximum Carnage, 19,AZ4B-6AFE,Start with 5 lives,The Big Book of Game Genie Codes,4738
Maximum Carnage, 20,A74B-6AFE,Start with 7 lives,The Big Book of Game Genie Codes,4739
Maximum Carnage, 21,BF4B-6AFE,Start with 9 lives,The Big Book of Game Genie Codes,4740
Maximum Carnage, 22,AB4B-6AFL,Start with no continues,The Big Book of Game Genie Codes,4741
Maximum Carnage, 23,AK4B-6AFL,Start with 2 continues,The Big Book of Game Genie Codes,4742
Maximum Carnage, 24,AP4B-6AFL,Start with 3 continues,The Big Book of Game Genie Codes,4743
Maximum Carnage, 25,AV4B-6AFL,Start with 4 continues,The Big Book of Game Genie Codes,4744
Maximum Carnage, 26,AZ4B-6AFL,Start with 5 continues,The Big Book of Game Genie Codes,4745
Maximum Carnage, 27,A74B-6AFL,Start with 7 continues,The Big Book of Game Genie Codes,4746
Maximum Carnage, 28,BF4B-6AFL,Start with 9 continues,The Big Book of Game Genie Codes,4747
Maximum Carnage, 29,AVWV-4AFA,Start on level 2,The Big Book of Game Genie Codes,4748
Maximum Carnage, 30,A3WV-4AFA,Start on level 3,The Big Book of Game Genie Codes,4749
Maximum Carnage, 31,BBWV-4AFA,Start on level 4,The Big Book of Game Genie Codes,4750
Maximum Carnage, 32,BKWV-4AFA,Start on level 5,The Big Book of Game Genie Codes,4751
Maximum Carnage, 33,BVWV-4AFA,Start on level 6,The Big Book of Game Genie Codes,4752
Maximum Carnage, 34,B3WV-4AFA,Start on level 7,The Big Book of Game Genie Codes,4753
Maximum Carnage, 35,CBWV-4AFA,Start on level 8,The Big Book of Game Genie Codes,4754
Maximum Carnage, 36,CKWV-4AFA,Start on level 9,The Big Book of Game Genie Codes,4755
Maximum Carnage, 37,CVWV-4AFA,Start on level 10,The Big Book of Game Genie Codes,4756
Maximum Carnage, 38,C3WV-4AFA,Start on level 11,The Big Book of Game Genie Codes,4757
Maximum Carnage, 39,DBWV-4AFA,Start on level 12,The Big Book of Game Genie Codes,4758
Maximum Carnage, 40,DKWV-4AFA  ,Start on level 13,The Big Book of Game Genie Codes,4759
Maximum Carnage, 41,DVWV-4AFA,Start on level 14,The Big Book of Game Genie Codes,4760
Maximum Carnage, 42,D3WV-4AFA,Start on level 15,The Big Book of Game Genie Codes,4761
Maximum Carnage, 43,EBWV-4AFA,Start on level 16,The Big Book of Game Genie Codes,4762
Maximum Carnage, 44,EKWV-4AFA,Start on level 17,The Big Book of Game Genie Codes,4763
Maximum Carnage, 45,EVWV-4AFA,Start on level 18,The Big Book of Game Genie Codes,4764
Maximum Carnage, 46,E3WV-4AFA,Start on level 19,The Big Book of Game Genie Codes,4765
Maximum Carnage, 47,FBWV-4AFA,Start on level 20,The Big Book of Game Genie Codes,4766
Maximum Carnage, 48,FKWV-4AFA,Start on level 21,The Big Book of Game Genie Codes,4767
Mazin Saga,   1,AV8A-CA7Y,Infinite chances,The Big Book of Game Genie Codes,4768
Mazin Saga,   2,AFFT-AAD6,Start with 1 chance,The Big Book of Game Genie Codes,4769
Mazin Saga,   3,BKFT-AAD6,Start with 10 chances,The Big Book of Game Genie Codes,4770
Mazin Saga,   4,NPFT-AAD6,Start with 99 chances--ignore counter,The Big Book of Game Genie Codes,4771
Mazin Saga,   5,AJ9T-CA5Y,Infinite continues,The Big Book of Game Genie Codes,4772
Mazin Saga,   6,ABFT-AAD0,Start with 0 continues,The Big Book of Game Genie Codes,4773
Mazin Saga,   7,AFFT-AAD0,Start with 1 continue,The Big Book of Game Genie Codes,4774
Mazin Saga,   8,BKFT-AAD0,Start with 10 continues,The Big Book of Game Genie Codes,4775
Mazin Saga,   9,NPFT-AAD0,Start with 99 continues--ignore counter,The Big Book of Game Genie Codes,4776
Mazin Saga,,With Codes 10 thru 18 life Values above 100% may be displayed strangely!,,The Big Book of Game Genie Codes,4777
Mazin Saga, 10,3B1T-CAAJ,Start with life at 200%,The Big Book of Game Genie Codes,4778
Mazin Saga, 11,W31T-CAAJ,Start with life at 150%,The Big Book of Game Genie Codes,4779
Mazin Saga, 12,KP1T-CAAJ,Start with life at 75%,The Big Book of Game Genie Codes,4780
Mazin Saga, 13,GK1T-CAAJ,Start with life at 50%,The Big Book of Game Genie Codes,4781
Mazin Saga, 14,DF1T-CAA,Start with life at 25%,The Big Book of Game Genie Codes,4782
Mazin Saga, 15,AAMA-CAG6,Life Chakra worth 0% extra life,The Big Book of Game Genie Codes,4783
Mazin Saga, 16,BJMA-CAG6,Life Chakra worth 10% extra life,The Big Book of Game Genie Codes,4784
Mazin Saga, 17,GJMA-CAG6,Life Chakra worth 50% extra life,The Big Book of Game Genie Codes,4785
Mazin Saga, 18,NTMA-CAG6,Life Chakra worth 100% extra life,The Big Book of Game Genie Codes,4786
Mazin Saga, 19,BV5T-CA32,Special attack uses no life,The Big Book of Game Genie Codes,4787
Mazin Saga, 20,A35T-CA32,Special attack is fatal if your life meter is low,The Big Book of Game Genie Codes,4788
Mazin Saga, 21,AJHT-AA7R,Start on Round 1-2 (level 2),The Big Book of Game Genie Codes,4789
Mazin Saga, 22,SAHT-BEZR,Start on Round 1-3 (level 3),The Big Book of Game Genie Codes,4790
Mazin Saga, 23,SAHT-BJZR,Start on Round 1-Boss (level 4),The Big Book of Game Genie Codes,4791
Mazin Saga, 24,SAHT-BNZR,Start on Round 2-1 (level 5),The Big Book of Game Genie Codes,4792
Mazin Saga, 25,SAHT-BTZR,Start on Round 2-2 (level 6),The Big Book of Game Genie Codes,4793
Mazin Saga, 26,SAHT-BYZR,Start on Round 2-3 (level 7),The Big Book of Game Genie Codes,4794
Mazin Saga, 27,SAHT-B2ZR,Start on Round 2-Boss (level 8),The Big Book of Game Genie Codes,4795
Mazin Saga, 28,SAHT-B6ZR,Start on Round 3-1 (level 9),The Big Book of Game Genie Codes,4796
Mazin Saga, 29,SAHT-BAZR,Start on Round 3-2 (level 10),The Big Book of Game Genie Codes,4797
Mazin Saga, 30,SAHT-BJ02,Play every 2nd level,The Big Book of Game Genie Codes,4798
Mazin Saga, 31,SAHT-BN02,Play every 3rd level,The Big Book of Game Genie Codes,4799
Mazin Saga, 32,SAHT-BT02,Play every 4th level,The Big Book of Game Genie Codes,4800
Mazin Saga, 33,SAHT-BY02,Play every 5th level,The Big Book of Game Genie Codes,4801
Mazin Saga, 34,SAHT-B202,Play every 6th level,The Big Book of Game Genie Codes,4802
Mazin Saga, 35,SAHT-B602,Play every 7th level,The Big Book of Game Genie Codes,4803
Mazin Saga,,With Codes 36 Thru 51 Invincibility and Invisibilty codes may not well if combined.,,The Big Book of Game Genie Codes,4804
Mazin Saga, 36,AV6A-CA2G,Some soldiers can't hurt you,The Big Book of Game Genie Codes,4805
Mazin Saga, 37,AK6A-CA5E,Other soldiers and mini-boss cannot hurt you  ,The Big Book of Game Genie Codes,4806
Mazin Saga, 38,AK2A-CA7C,Invincible--except against superboss,The Big Book of Game Genie Codes,4807
Mazin Saga, 39,AB1T-CABC,Not invincible when first put on screen,The Big Book of Game Genie Codes,4808
Mazin Saga, 40,AB8A-CAFA,Not invincible after a knockdown,The Big Book of Game Genie Codes,4809
Mazin Saga, 41,AAMT-CAAE,No invincibility icon,The Big Book of Game Genie Codes,4810
Mazin Saga, 42,FTMT-CCAE,Invincibility icon lasts about 1/2x normal,The Big Book of Game Genie Codes,4811
Mazin Saga, 43,0AMT-CJAE,Invincibility icon lasts 2x about normal,The Big Book of Game Genie Codes,4812
Mazin Saga, 44,1AMT-C0AE,Invincibility icon lasts 5x about normal,The Big Book of Game Genie Codes,4813
Mazin Saga, 45,RAMT-DRAE,Invincibility icon lasts 10x about normal,The Big Book of Game Genie Codes,4814
Mazin Saga, 46,Z32A-CTFR,You don't flicker while invincible,The Big Book of Game Genie Codes,4815
Mazin Saga, 47,732A-CTF0,You're invisible,The Big Book of Game Genie Codes,4816
Mazin Saga, 48,Z32A-CTFR + 732A-CTF0  ,You're invisible and flicker while invincible,The Big Book of Game Genie Codes,4817
Mazin Saga, 49,RHAT-C6ZG,One hit kills mini-boss,The Big Book of Game Genie Codes,4818
Mazin Saga, 50,ACNA-CA88,One hit kills superboss,The Big Book of Game Genie Codes,4819
Mazin Saga, 51,A4HA-CA2C,Invincible against superboss,The Big Book of Game Genie Codes,4820
Mega Trax (Europe) / Quad Challenge (USA),   1,ML3T-FYVJ,Set time to 90 for Atlanta and New York instead  of 75 and 80,The Big Book of Game Genie Codes,4821
Mega Trax (Europe) / Quad Challenge (USA),   2,JG3T-ECVJ,Set time to 65 for Atlanta and New York,The Big Book of Game Genie Codes,4822
Mega Trax (Europe) / Quad Challenge (USA),   3,M83T-F8VL,Set time to 95 for Santa Fe and Miami instead of 80 and 75,The Big Book of Game Genie Codes,4823
Mega Trax (Europe) / Quad Challenge (USA),   4,J43T-ENVL,Set time to 70 for Santa Fe and Miami,The Big Book of Game Genie Codes,4824
Mega Trax (Europe) / Quad Challenge (USA),   5,M83T-F8VN,Set time to 95 for Grand Canyon and Denver instead of 80 and 85  ,The Big Book of Game Genie Codes,4825
Mega Trax (Europe) / Quad Challenge (USA),   6,J43T-ENVN,Set time to 70 for Grand Canyon and Denver,The Big Book of Game Genie Codes,4826
Mega Trax (Europe) / Quad Challenge (USA),   7,M83T-F8VR,Set time to 95 for Detroit and Death Valley instead of 70 and 85,The Big Book of Game Genie Codes,4827
Mega Trax (Europe) / Quad Challenge (USA),   8,J43T-ENVR,Set time to 70 for Detroit and Death Valley,The Big Book of Game Genie Codes,4828
Mega Trax (Europe) / Quad Challenge (USA),   9,L03T-FYVT,Set time for Honolulu to 90 instead of 75,The Big Book of Game Genie Codes,4829
Mega Trax (Europe) / Quad Challenge (USA), 10,L03T-ECVT,Set time for Honolulu to 65,The Big Book of Game Genie Codes,4830
Mega Trax (Europe) / Quad Challenge (USA), 11,A5NT-AA9E,Infinite time--player 1,The Big Book of Game Genie Codes,4831
Mega Trax (Europe) / Quad Challenge (USA), 12,A5PA-AA4W,Infinite time--player 2,The Big Book of Game Genie Codes,4832
Mega Trax (Europe) / Quad Challenge (USA), 13,HT9A-DARJ + M69A-CAGL  ,Set time to 95 for all tracks,The Big Book of Game Genie Codes,4833
Mega Trax (Europe) / Quad Challenge (USA), 14,HT9A-DARJ + JE9A-CAGL,Set time to 65 for all tracks,The Big Book of Game Genie Codes,4834
Mega Trax (Europe) / Quad Challenge (USA),,"Codes 15 and 16 are powerful, but must be used carefully.",,The Big Book of Game Genie Codes,4835
Mega Trax (Europe) / Quad Challenge (USA),,"Do not continue to accelerate after you have reached the maximum speed of 199 km/hr, or your engine will overheat and your speed will immediately drop to zero.",,The Big Book of Game Genie Codes,4836
Mega Trax (Europe) / Quad Challenge (USA), 15,HT7T-BEJL + NA7T-ACAN,Accelerate faster--player #1,The Big Book of Game Genie Codes,4837
Mega Trax (Europe) / Quad Challenge (USA), 16,HT7T-BESG + NA7T-ACHJ,Accelerate faster--player #2,The Big Book of Game Genie Codes,4838
Mega Turrican,,Codes 1 Thru 15 are for normal difficulty level.,,The Big Book of Game Genie Codes,4839
Mega Turrican,   1,AENT-AADL,Start with 2 lives,The Big Book of Game Genie Codes,4840
Mega Turrican,   2,AJNT-AADL,Start with 3 lives,The Big Book of Game Genie Codes,4841
Mega Turrican,   3,AYNT-AADL,Start with 6 lives,The Big Book of Game Genie Codes,4842
Mega Turrican,   4,A6NT-AADL,Start with 8 lives,The Big Book of Game Genie Codes,4843
Mega Turrican,   5,BJNT-AADL,Start with 11 lives,The Big Book of Game Genie Codes,4844
Mega Turrican,   6,DENT-AADL,Start with 20 lives,The Big Book of Game Genie Codes,4845
Mega Turrican,   7,GJNT-AADL,Start with 33 lives,The Big Book of Game Genie Codes,4846
Mega Turrican,   8,NNNT-AADL,Start with 64 lives,The Big Book of Game Genie Codes,4847
Mega Turrican,   9,AALT-AAD8,Start with no continues,The Big Book of Game Genie Codes,4848
Mega Turrican, 10,AELT-AAD8,Start with 1 continue,The Big Book of Game Genie Codes,4849
Mega Turrican, 11,AJLT-AAD8,Start with 2 continues,The Big Book of Game Genie Codes,4850
Mega Turrican, 12,ATLT-AAD8,Start with 4 continues,The Big Book of Game Genie Codes,4851
Mega Turrican, 13,AYLT-AAD8,Start with 5 continues,The Big Book of Game Genie Codes,4852
Mega Turrican, 14,A6LT-AAD8,Start with 7 continues,The Big Book of Game Genie Codes,4853
Mega Turrican, 15,BELT-AAD8,Start with 9 continues,The Big Book of Game Genie Codes,4854
Mega Turrican,,Codes 16 Thru 20 don't work on your 1st life.,,The Big Book of Game Genie Codes,4855
Mega Turrican, 16,AAMT-AAEN,Start each life with no smart bombs,The Big Book of Game Genie Codes,4856
Mega Turrican, 17,AEMT-AAEN,Start each life with 1 smart bomb,The Big Book of Game Genie Codes,4857
Mega Turrican, 18,AJMT-AAEN,Start each life with 2 smart bombs,The Big Book of Game Genie Codes,4858
Mega Turrican, 19,ATMT-AAEN,Start each life with 4 smart bombs,The Big Book of Game Genie Codes,4859
Mega Turrican, 20,9AMT-BAZW,Start each life with homing missile,The Big Book of Game Genie Codes,4860
Mega Turrican, 21,1VWT-BCBE,Weapon power-ups always max out weapon level  ,The Big Book of Game Genie Codes,4861
Mega Turrican, 22,BAMT-AA60,Weapon levels don't decrease after dying,The Big Book of Game Genie Codes,4862
Mega Turrican, 23,AJMT-AA7W,Homing missile isn't lost after dying,The Big Book of Game Genie Codes,4863
Mega Turrican, 24,AAST-BJ2J,Infinite time,The Big Book of Game Genie Codes,4864
